,text1,text2,label
32,2 pub_token 5 fn_token var1 paren_token 1 self_token 2 Option 3 lt_token String gt_token 2 brace_token 3 4 let_token var2 2 4 2 2 self dot_token dot_token dot_token as_ref paren_token question_token semi_token 4 let_token 3 var3 colon_token var4 2 4 3 2 var5 var6 paren_token 4 var2 dot_token clone paren_token dot_token var7 paren_token question_token semi_token 4 match_token 4 2 var3 dot_token dot_token var8 paren_token brace_token 3 3 2 Some 2 paren_token token fat_arrow_token 3 Some paren_token 4 token dot_token var9 paren_token 3 2 Some 2 paren_token token fat_arrow_token 3 Some paren_token 4 token dot_token var9 paren_token 3 underscore_token fat_arrow_token var10,1 4 fn_token var1 paren_token 3 var2 colon_token 2 and_token var3 2 brace_token 2 unsafe_token 2 brace_token 2 4 let_token var4 3 var2 as_token 3 star_token const_token var3 semi_token 3 if_token 4 let_token 2 Some 2 paren_token var5 eq_token 4 var4 dot_token as_ref paren_token 2 brace_token 3 var6 bang_token tokens,1
33,2 pub_token 5 fn_token var1 paren_token 1 self_token 2 Option 3 lt_token String gt_token 2 brace_token 3 4 let_token var2 2 4 2 2 self dot_token dot_token dot_token as_ref paren_token question_token semi_token 4 let_token 3 var3 colon_token var4 2 4 3 2 var5 var6 paren_token 4 var2 dot_token clone paren_token dot_token var7 paren_token question_token semi_token 4 match_token 4 2 var3 dot_token dot_token var8 paren_token brace_token 3 3 2 Some 2 paren_token token fat_arrow_token 3 Some paren_token 4 token dot_token var9 paren_token 3 2 Some 2 paren_token token fat_arrow_token 3 Some paren_token 4 token dot_token var9 paren_token 3 underscore_token fat_arrow_token var10,3 impl_token var1 brace_token 2 5 fn_token var2 paren_token 1 self_token 2 and_token var3 2 brace_token 2 unsafe_token 2 brace_token 4 2 self dot_token dot_token as_ref paren_token,1
34,2 pub_token 5 fn_token var1 paren_token 1 self_token 2 Option 3 lt_token String gt_token 2 brace_token 3 4 let_token var2 2 4 2 2 self dot_token dot_token dot_token as_ref paren_token question_token semi_token 4 let_token 3 var3 colon_token var4 2 4 3 2 var5 var6 paren_token 4 var2 dot_token clone paren_token dot_token var7 paren_token question_token semi_token 4 match_token 4 2 var3 dot_token dot_token var8 paren_token brace_token 3 3 2 Some 2 paren_token token fat_arrow_token 3 Some paren_token 4 token dot_token var9 paren_token 3 2 Some 2 paren_token token fat_arrow_token 3 Some paren_token 4 token dot_token var9 paren_token 3 underscore_token fat_arrow_token var10,2 pub_token 5 fn_token var1 paren_token 1 self_token 2 Option 3 lt_token String gt_token 2 brace_token 2 4 let_token var2 2 4 2 self dot_token dot_token as_ref paren_token question_token semi_token 3 if_token 2 2 var2 dot_token 4 2 self dot_token dot_token var3 paren_token 2 brace_token 2 return_token var4,1
35,2 pub_token 5 fn_token var1 paren_token 1 self_token 2 Option 3 lt_token String gt_token 2 brace_token 3 4 let_token var2 2 4 2 2 self dot_token dot_token dot_token as_ref paren_token question_token semi_token 4 let_token 3 var3 colon_token var4 2 4 3 2 var5 var6 paren_token 4 var2 dot_token clone paren_token dot_token var7 paren_token question_token semi_token 4 match_token 4 2 var3 dot_token dot_token var8 paren_token brace_token 3 3 2 Some 2 paren_token token fat_arrow_token 3 Some paren_token 4 token dot_token var9 paren_token 3 2 Some 2 paren_token token fat_arrow_token 3 Some paren_token 4 token dot_token var9 paren_token 3 underscore_token fat_arrow_token var10,1 3 use_token 3 var1 colon2_token 3 ptr colon2_token NonNull semi_token 3 pub_token 5 fn_token var2 paren_token 1 self_token 2 and_token var3 2 brace_token 2 unsafe_token 2 brace_token 4 2 self dot_token dot_token as_ref paren_token,1
36,2 pub_token 5 fn_token var1 paren_token 1 self_token 2 Option 3 lt_token String gt_token 2 brace_token 3 4 let_token var2 2 4 2 2 self dot_token dot_token dot_token as_ref paren_token question_token semi_token 4 let_token 3 var3 colon_token var4 2 4 3 2 var5 var6 paren_token 4 var2 dot_token clone paren_token dot_token var7 paren_token question_token semi_token 4 match_token 4 2 var3 dot_token dot_token var8 paren_token brace_token 3 3 2 Some 2 paren_token token fat_arrow_token 3 Some paren_token 4 token dot_token var9 paren_token 3 2 Some 2 paren_token token fat_arrow_token 3 Some paren_token 4 token dot_token var9 paren_token 3 underscore_token fat_arrow_token var10,5 impl_token 3 lt_token 3 var1 colon_token var2 gt_token var3 2 Arc 3 lt_token var1 gt_token brace_token 2 5 fn_token clone paren_token 1 self_token var4 2 brace_token 2 2 unsafe_token 2 brace_token 3 2 var5 var6 paren_token 4 2 4 2 self dot_token dot_token as_ref paren_token dot_token dot_token get paren_token 2 unsafe_token 2 brace_token 3 2 var4 var7 paren_token 2 self dot_token,1
37,2 pub_token 5 fn_token var1 paren_token 1 self_token 2 Option 3 lt_token String gt_token 2 brace_token 3 4 let_token var2 2 4 2 2 self dot_token dot_token dot_token as_ref paren_token question_token semi_token 4 let_token 3 var3 colon_token var4 2 4 3 2 var5 var6 paren_token 4 var2 dot_token clone paren_token dot_token var7 paren_token question_token semi_token 4 match_token 4 2 var3 dot_token dot_token var8 paren_token brace_token 3 3 2 Some 2 paren_token token fat_arrow_token 3 Some paren_token 4 token dot_token var9 paren_token 3 2 Some 2 paren_token token fat_arrow_token 3 Some paren_token 4 token dot_token var9 paren_token 3 underscore_token fat_arrow_token var10,5 impl_token 3 lt_token 3 var1 colon_token var2 gt_token var3 2 var4 3 lt_token var1 gt_token brace_token 2 5 type_token var1arget eq_token var1 semi_token 2 5 fn_token var6 paren_token 1 self_token 2 and_token 2 var7 var1arget 2 brace_token 2 unsafe_token 2 brace_token 4 2 self dot_token dot_token as_ref paren_token,1
38,4 impl_token var1 var2 brace_token 2 5 type_token var3 eq_token var4 semi_token 2 5 fn_token var5 paren_token 2 Mut self_token 2 Option 3 lt_token var4 gt_token 2 brace_token 2 loop_token 2 brace_token 2 unsafe_token 2 brace_token 3 4 let_token var6 2 4 2 self dot_token dot_token as_ref paren_token question_token semi_token 3 2 self dot_token eq_token 2 var6 dot_token 4 match_token 3 var7 paren_token 2 3 2 mem transmute paren_token 2 var6 dot_token 3 2 var6 dot_token as_token var8 brace_token 2 3 2 var9 2 paren_token var10 fat_arrow_token 2 return_token 3 Some paren_token var10 3 2 var11 2 paren_token underscore_token fat_arrow_token continue_token,1 4 fn_token drop paren_token 2 Mut self_token 2 brace_token 2 4 let_token var1 2 unsafe_token 2 brace_token 4 2 self dot_token dot_token as_ref paren_token semi_token 3 if_token 2 5 2 var1 dot_token dot_token var2 paren_token 2 token 2 var3 var4 token 2 brace_token return_token,1
39,4 impl_token var1 var2 brace_token 2 5 type_token var3 eq_token var4 semi_token 2 5 fn_token var5 paren_token 2 Mut self_token 2 Option 3 lt_token var4 gt_token 2 brace_token 2 loop_token 2 brace_token 2 unsafe_token 2 brace_token 3 4 let_token var6 2 4 2 self dot_token dot_token as_ref paren_token question_token semi_token 3 2 self dot_token eq_token 2 var6 dot_token 4 match_token 3 var7 paren_token 2 3 2 mem transmute paren_token 2 var6 dot_token 3 2 var6 dot_token as_token var8 brace_token 2 3 2 var9 2 paren_token var10 fat_arrow_token 2 return_token 3 Some paren_token var10 3 2 var11 2 paren_token underscore_token fat_arrow_token continue_token,1 5 fn_token var1 paren_token 1 self_token 2 Result 3 lt_token String gt_token 2 brace_token 3 4 let_token 2 Mut var2 3 var3 bang_token tokens semi_token 3 if_token 2 4 let_token 2 Some 2 paren_token var4 eq_token 4 2 var4elf dot_token dot_token as_ref paren_token 4 let_token 2 Some 2 paren_token var4 eq_token 4 var4 dot_token var5 paren_token 2 brace_token 5 var2 dot_token var6 paren_token 2 and_token var4 3 var7 paren_token var2,1
40,4 impl_token var1 var2 brace_token 2 5 type_token var3 eq_token var4 semi_token 2 5 fn_token var5 paren_token 2 Mut self_token 2 Option 3 lt_token var4 gt_token 2 brace_token 2 loop_token 2 brace_token 2 unsafe_token 2 brace_token 3 4 let_token var6 2 4 2 self dot_token dot_token as_ref paren_token question_token semi_token 3 2 self dot_token eq_token 2 var6 dot_token 4 match_token 3 var7 paren_token 2 3 2 mem transmute paren_token 2 var6 dot_token 3 2 var6 dot_token as_token var8 brace_token 2 3 2 var9 2 paren_token var10 fat_arrow_token 2 return_token 3 Some paren_token var10 3 2 var11 2 paren_token underscore_token fat_arrow_token continue_token,1 3 use_token 3 var1 colon2_token 3 ptr colon2_token NonNull semi_token 6 impl_token 3 lt_token var2 gt_token var3 2 Arc 3 lt_token var2 gt_token brace_token 2 5 type_token var2arget eq_token var2 semi_token 2 5 fn_token var5 paren_token 1 self_token 2 and_token var2 2 brace_token 2 4 let_token var6 2 unsafe_token 2 brace_token 4 2 self dot_token dot_token as_ref paren_token semi_token 2 and_token 2 var6 dot_token,1
41,4 impl_token var1 var2 brace_token 2 5 type_token var3 eq_token var4 semi_token 2 5 fn_token var5 paren_token 2 Mut self_token 2 Option 3 lt_token var4 gt_token 2 brace_token 2 loop_token 2 brace_token 2 unsafe_token 2 brace_token 3 4 let_token var6 2 4 2 self dot_token dot_token as_ref paren_token question_token semi_token 3 2 self dot_token eq_token 2 var6 dot_token 4 match_token 3 var7 paren_token 2 3 2 mem transmute paren_token 2 var6 dot_token 3 2 var6 dot_token as_token var8 brace_token 2 3 2 var9 2 paren_token var10 fat_arrow_token 2 return_token 3 Some paren_token var10 3 2 var11 2 paren_token underscore_token fat_arrow_token continue_token,1 5 fn_token var1 paren_token 1 self_token 2 Result 3 lt_token String gt_token 2 brace_token 3 4 let_token 2 Mut var2 3 var3 bang_token tokens semi_token 3 if_token 2 4 let_token 2 Some 2 paren_token var4 eq_token 4 2 var4elf dot_token dot_token as_ref paren_token 4 let_token 2 Some 2 paren_token var4 eq_token 4 var4 dot_token var5 paren_token 2 brace_token 5 var2 dot_token var6 paren_token 2 and_token var4 3 var7 paren_token var2,1
42,4 impl_token var1 var2 brace_token 2 5 type_token var3 eq_token var4 semi_token 2 5 fn_token var5 paren_token 2 Mut self_token 2 Option 3 lt_token var4 gt_token 2 brace_token 2 loop_token 2 brace_token 2 unsafe_token 2 brace_token 3 4 let_token var6 2 4 2 self dot_token dot_token as_ref paren_token question_token semi_token 3 2 self dot_token eq_token 2 var6 dot_token 4 match_token 3 var7 paren_token 2 3 2 mem transmute paren_token 2 var6 dot_token 3 2 var6 dot_token as_token var8 brace_token 2 3 2 var9 2 paren_token var10 fat_arrow_token 2 return_token 3 Some paren_token var10 3 2 var11 2 paren_token underscore_token fat_arrow_token continue_token,1 4 fn_token var1 paren_token 3 var2 colon_token 2 and_token var3 2 brace_token 2 unsafe_token 2 brace_token 2 4 let_token var4 3 var2 as_token 3 star_token const_token var3 semi_token 3 if_token 4 let_token 2 Some 2 paren_token var5 eq_token 4 var4 dot_token as_ref paren_token 2 brace_token 3 var6 bang_token tokens,1
43,4 impl_token var1 var2 brace_token 2 5 type_token var3 eq_token var4 semi_token 2 5 fn_token var5 paren_token 2 Mut self_token 2 Option 3 lt_token var4 gt_token 2 brace_token 2 loop_token 2 brace_token 2 unsafe_token 2 brace_token 3 4 let_token var6 2 4 2 self dot_token dot_token as_ref paren_token question_token semi_token 3 2 self dot_token eq_token 2 var6 dot_token 4 match_token 3 var7 paren_token 2 3 2 mem transmute paren_token 2 var6 dot_token 3 2 var6 dot_token as_token var8 brace_token 2 3 2 var9 2 paren_token var10 fat_arrow_token 2 return_token 3 Some paren_token var10 3 2 var11 2 paren_token underscore_token fat_arrow_token continue_token,3 impl_token var1 brace_token 2 5 fn_token var2 paren_token 1 self_token 2 and_token var3 2 brace_token 2 unsafe_token 2 brace_token 4 2 self dot_token dot_token as_ref paren_token,1
44,4 impl_token var1 var2 brace_token 2 5 type_token var3 eq_token var4 semi_token 2 5 fn_token var5 paren_token 2 Mut self_token 2 Option 3 lt_token var4 gt_token 2 brace_token 2 loop_token 2 brace_token 2 unsafe_token 2 brace_token 3 4 let_token var6 2 4 2 self dot_token dot_token as_ref paren_token question_token semi_token 3 2 self dot_token eq_token 2 var6 dot_token 4 match_token 3 var7 paren_token 2 3 2 mem transmute paren_token 2 var6 dot_token 3 2 var6 dot_token as_token var8 brace_token 2 3 2 var9 2 paren_token var10 fat_arrow_token 2 return_token 3 Some paren_token var10 3 2 var11 2 paren_token underscore_token fat_arrow_token continue_token,2 pub_token 5 fn_token var1 paren_token 1 self_token 2 Option 3 lt_token String gt_token 2 brace_token 2 4 let_token var2 2 4 2 self dot_token dot_token as_ref paren_token question_token semi_token 3 if_token 2 2 var2 dot_token 4 2 self dot_token dot_token var3 paren_token 2 brace_token 2 return_token var4,1
45,4 impl_token var1 var2 brace_token 2 5 type_token var3 eq_token var4 semi_token 2 5 fn_token var5 paren_token 2 Mut self_token 2 Option 3 lt_token var4 gt_token 2 brace_token 2 loop_token 2 brace_token 2 unsafe_token 2 brace_token 3 4 let_token var6 2 4 2 self dot_token dot_token as_ref paren_token question_token semi_token 3 2 self dot_token eq_token 2 var6 dot_token 4 match_token 3 var7 paren_token 2 3 2 mem transmute paren_token 2 var6 dot_token 3 2 var6 dot_token as_token var8 brace_token 2 3 2 var9 2 paren_token var10 fat_arrow_token 2 return_token 3 Some paren_token var10 3 2 var11 2 paren_token underscore_token fat_arrow_token continue_token,1 3 use_token 3 var1 colon2_token 3 ptr colon2_token NonNull semi_token 3 pub_token 5 fn_token var2 paren_token 1 self_token 2 and_token var3 2 brace_token 2 unsafe_token 2 brace_token 4 2 self dot_token dot_token as_ref paren_token,1
46,4 impl_token var1 var2 brace_token 2 5 type_token var3 eq_token var4 semi_token 2 5 fn_token var5 paren_token 2 Mut self_token 2 Option 3 lt_token var4 gt_token 2 brace_token 2 loop_token 2 brace_token 2 unsafe_token 2 brace_token 3 4 let_token var6 2 4 2 self dot_token dot_token as_ref paren_token question_token semi_token 3 2 self dot_token eq_token 2 var6 dot_token 4 match_token 3 var7 paren_token 2 3 2 mem transmute paren_token 2 var6 dot_token 3 2 var6 dot_token as_token var8 brace_token 2 3 2 var9 2 paren_token var10 fat_arrow_token 2 return_token 3 Some paren_token var10 3 2 var11 2 paren_token underscore_token fat_arrow_token continue_token,5 impl_token 3 lt_token 3 var1 colon_token var2 gt_token var3 2 Arc 3 lt_token var1 gt_token brace_token 2 5 fn_token clone paren_token 1 self_token var4 2 brace_token 2 2 unsafe_token 2 brace_token 3 2 var5 var6 paren_token 4 2 4 2 self dot_token dot_token as_ref paren_token dot_token dot_token get paren_token 2 unsafe_token 2 brace_token 3 2 var4 var7 paren_token 2 self dot_token,1
47,4 impl_token var1 var2 brace_token 2 5 type_token var3 eq_token var4 semi_token 2 5 fn_token var5 paren_token 2 Mut self_token 2 Option 3 lt_token var4 gt_token 2 brace_token 2 loop_token 2 brace_token 2 unsafe_token 2 brace_token 3 4 let_token var6 2 4 2 self dot_token dot_token as_ref paren_token question_token semi_token 3 2 self dot_token eq_token 2 var6 dot_token 4 match_token 3 var7 paren_token 2 3 2 mem transmute paren_token 2 var6 dot_token 3 2 var6 dot_token as_token var8 brace_token 2 3 2 var9 2 paren_token var10 fat_arrow_token 2 return_token 3 Some paren_token var10 3 2 var11 2 paren_token underscore_token fat_arrow_token continue_token,5 impl_token 3 lt_token 3 var1 colon_token var2 gt_token var3 2 var4 3 lt_token var1 gt_token brace_token 2 5 type_token var1arget eq_token var1 semi_token 2 5 fn_token var6 paren_token 1 self_token 2 and_token 2 var7 var1arget 2 brace_token 2 unsafe_token 2 brace_token 4 2 self dot_token dot_token as_ref paren_token,1
48,1 4 fn_token drop paren_token 2 Mut self_token 2 brace_token 2 4 let_token var1 2 unsafe_token 2 brace_token 4 2 self dot_token dot_token as_ref paren_token semi_token 3 if_token 2 5 2 var1 dot_token dot_token var2 paren_token 2 token 2 var3 var4 token 2 brace_token return_token,1 5 fn_token var1 paren_token 1 self_token 2 Result 3 lt_token String gt_token 2 brace_token 3 4 let_token 2 Mut var2 3 var3 bang_token tokens semi_token 3 if_token 2 4 let_token 2 Some 2 paren_token var4 eq_token 4 2 var4elf dot_token dot_token as_ref paren_token 4 let_token 2 Some 2 paren_token var4 eq_token 4 var4 dot_token var5 paren_token 2 brace_token 5 var2 dot_token var6 paren_token 2 and_token var4 3 var7 paren_token var2,1
49,1 4 fn_token drop paren_token 2 Mut self_token 2 brace_token 2 4 let_token var1 2 unsafe_token 2 brace_token 4 2 self dot_token dot_token as_ref paren_token semi_token 3 if_token 2 5 2 var1 dot_token dot_token var2 paren_token 2 token 2 var3 var4 token 2 brace_token return_token,1 3 use_token 3 var1 colon2_token 3 ptr colon2_token NonNull semi_token 6 impl_token 3 lt_token var2 gt_token var3 2 Arc 3 lt_token var2 gt_token brace_token 2 5 type_token var2arget eq_token var2 semi_token 2 5 fn_token var5 paren_token 1 self_token 2 and_token var2 2 brace_token 2 4 let_token var6 2 unsafe_token 2 brace_token 4 2 self dot_token dot_token as_ref paren_token semi_token 2 and_token 2 var6 dot_token,1
